domicilio_id;numero_residentes;banheiros;quartos;veiculos;bicicletas;motos;tipo_imovel;renda;condicao_moradia;agua_encanada;rua_pavimentada;vaga_propria_estacionamento;ano_veiculo_mais_recente;empregados_domesticos;tv_cabo;recebe_bolsa_familia;fexp_domicilio;macrozona;regiao_administrativa
13704;3;4;4;2;3;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Sim, Mensalista;Possui;Não;42,0604;412;Gama
13721;3;1;2;1;0;1;Apartamento;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1995 a 1999;Não Possui;Não Possui;Não;42,8973;331;Riacho Fundo I
13738;3;1;2;1;0;0;Apartamento;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1995 a 1999;Não Possui;Possui;Não;37,2258;315;Taguatinga
13740;3;1;2;0;0;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Sim, Mensalista;Possui;Não;37,2258;315;Taguatinga
13742;2;1;2;1;0;0;Apartamento;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;35,2208;315;Taguatinga
13744;2;1;2;1;0;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;35,2208;315;Taguatinga
13750;7;3;3;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;48,7282;315;Taguatinga
13752;3;3;3;1;1;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Não Possui;Não;37,2258;315;Taguatinga
13757;3;5;5;2;1;0;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;37,2258;315;Taguatinga
13759;2;1;2;0;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Possui;NA;35,2208;315;Taguatinga
13761;6;1;2;0;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Possui;Não;48,7282;315;Taguatinga
13763;2;2;4;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;35,2208;315;Taguatinga
13767;4;1;3;1;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Não Possui;Não;60,8008;362;Recanto das Emas
13769;2;1;2;1;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;2014 ou Mais Recente;Não Possui;Não Possui;Não;50,4264;362;Recanto das Emas
13771;3;2;3;0;0;0;Barraco (com piso);De R$ 880,00 a R$ 1.760,00;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;39,6919;362;Recanto das Emas
13774;2;1;1;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;50,4264;362;Recanto das Emas
13777;5;2;3;2;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;52,4567;362;Recanto das Emas
13779;5;2;3;1;1;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1990 a 1994;Não Possui;Não Possui;Não;52,4567;362;Recanto das Emas
13781;5;1;3;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;52,4567;362;Recanto das Emas
13784;3;1;2;1;0;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Não Possui;Não;41,3587;353;Samambaia
13785;1;1;2;0;0;0;Apartamento;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Sim, Diarista;Não Possui;Não;39,4843;353;Samambaia
13786;2;2;2;1;1;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;42,0949;353;Samambaia
13787;8;2;2;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;53,3735;353;Samambaia
13788;4;2;2;1;0;1;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Não Possui;Não;68,0938;353;Samambaia
13789;2;2;4;2;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Não Possui;Não;42,0949;353;Samambaia
13805;4;1;2;0;1;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Cedida;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Sim;55,6016;352;Samambaia
13807;3;1;1;1;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;54,3644;352;Samambaia
13809;2;1;2;1;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;53,8082;352;Samambaia
13812;4;1;3;1;2;1;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;Não Sabe;Não Possui;Possui;Não;55,6016;352;Samambaia
13813;2;1;1;0;1;0;Apartamento;Até R$ 440,00;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;53,8082;352;Samambaia
13814;3;1;2;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;54,3644;352;Samambaia
13822;4;3;3;1;4;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1995 a 1999;Não Possui;Possui;Não;29,33;311;Taguatinga
13823;3;5;4;3;0;1;Casa de Alvenaria;De R$ 13.200,00 a R$ 17.600,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;43,3167;311;Taguatinga
13825;4;2;4;2;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Sim, Diarista;Possui;Não;29,33;311;Taguatinga
13826;4;2;3;3;0;0;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;29,33;311;Taguatinga
13827;3;2;2;1;0;1;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Não Possui;Não;43,3167;311;Taguatinga
13829;3;4;3;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;43,3167;311;Taguatinga
13831;3;2;3;1;1;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;43,3167;311;Taguatinga
13832;2;2;2;1;1;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;38,221;311;Taguatinga
13834;2;1;1;1;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;Não Sabe;Não Possui;Possui;Não;38,221;311;Taguatinga
13835;5;2;5;1;1;0;Casa de Alvenaria;De R$ 13.200,00 a R$ 17.600,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;2010 a 2013;Sim, Diarista;Possui;Não;48,5518;311;Taguatinga
13866;7;1;2;0;1;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;53,3197;363;Recanto das Emas
13870;3;2;2;1;0;1;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;58,8898;363;Recanto das Emas
13873;1;1;0;0;0;0;Casa de Alvenaria;Sem Renda;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;37,6299;363;Recanto das Emas
13875;8;1;2;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Sim;53,3197;363;Recanto das Emas
13881;4;1;1;1;3;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;43,285;363;Recanto das Emas
13883;2;1;2;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;61,3557;332;Riacho Fundo II
13884;2;1;2;1;0;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;61,3557;332;Riacho Fundo II
13885;2;1;1;1;0;0;Apartamento;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;61,3557;332;Riacho Fundo II
13886;3;1;2;1;0;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;73,7802;332;Riacho Fundo II
13887;8;2;3;1;0;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Não Possui;Não;79,7837;332;Riacho Fundo II
13888;4;1;2;1;1;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;87,9432;332;Riacho Fundo II
13889;4;2;3;1;1;0;Casa de Alvenaria;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Não Possui;Não;87,9432;332;Riacho Fundo II
13901;4;2;3;1;2;0;Apartamento;De R$ 2.640,00 a R$ 4.400,00;Funcional;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;36,3577;133;Cruzeiro
13903;4;2;3;2;2;0;Apartamento;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;36,3577;133;Cruzeiro
13905;4;1;3;2;0;0;Apartamento;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;2010 a 2013;Não Possui;Não Possui;Não;36,3577;133;Cruzeiro
13907;4;2;3;1;0;0;Apartamento;De R$ 8.800,00 a R$ 13.200,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;2010 a 2013;Não Possui;Possui;Não;36,3577;133;Cruzeiro
13919;1;1;2;0;1;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;42,3511;351;Samambaia
13920;2;1;1;0;0;0;Casa de Alvenaria;Sem Renda;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;54,1457;351;Samambaia
13921;4;1;2;1;2;0;Casa de Alvenaria;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;55,0256;351;Samambaia
13923;2;1;2;0;0;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;54,1457;351;Samambaia
13937;3;2;3;0;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;42,0604;412;Gama
13939;3;2;2;2;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Não Possui;Não;42,0604;412;Gama
13941;2;2;3;0;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;51,5861;412;Gama
13943;2;1;1;0;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;51,5861;412;Gama
13945;5;2;3;2;1;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;41,9423;412;Gama
13947;3;1;2;0;0;0;Apartamento;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Possui;Não;42,0604;412;Gama
13949;3;1;2;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;NA;37,1846;315;Taguatinga
13950;3;2;1;1;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1989 ou Mais Antigo;Não Possui;Não Possui;NA;37,1846;315;Taguatinga
13966;2;2;3;1;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1989 ou Mais Antigo;Não Possui;Não Possui;Não;58,4987;312;Taguatinga
13967;4;3;3;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;66,424;312;Taguatinga
13968;3;1;3;0;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;56,291;312;Taguatinga
13969;3;2;3;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;56,291;312;Taguatinga
13993;2;1;2;0;1;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Possui;Não;43,5857;413;Gama
13996;4;1;3;1;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Não Possui;Não;57,8702;413;Gama
13998;4;1;3;1;1;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;57,8702;413;Gama
14000;3;1;2;0;0;1;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;46,2333;413;Gama
14002;4;1;2;0;2;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;57,8702;413;Gama
14004;7;3;3;3;2;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;46,3957;413;Gama
14007;2;3;4;2;0;0;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Não Possui;Não;37,6225;133;Cruzeiro
14008;2;3;4;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Sim, Diarista;Possui;Não;37,6225;133;Cruzeiro
14009;3;2;3;1;0;0;Casa de Alvenaria;Não respondeu;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;Não Sabe;Não Possui;Não Possui;Não;37,7015;133;Cruzeiro
14010;5;1;2;0;1;0;Apartamento;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Possui;Sim;53,2166;133;Cruzeiro
14027;5;2;3;2;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;86,474;345;Ceilândia
14028;3;2;2;1;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;60,6315;345;Ceilândia
14029;5;1;3;2;1;1;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;86,474;345;Ceilândia
14030;3;3;5;0;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;60,6315;345;Ceilândia
14031;5;1;2;1;1;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;Não Sabe;Não Possui;Possui;Não;86,474;345;Ceilândia
14032;1;2;2;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Não Possui;Não;54,3013;345;Ceilândia
14033;4;2;2;1;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Possui;Não;55,1615;345;Ceilândia
14034;4;2;3;1;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;55,1615;345;Ceilândia
14035;4;1;1;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;48,7236;345;Ceilândia
14046;4;1;2;0;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;66,424;312;Taguatinga
14047;3;2;3;3;1;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1990 a 1994;Não Possui;Possui;Não;56,291;312;Taguatinga
14048;6;1;3;3;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;58,6687;312;Taguatinga
14049;2;1;2;1;1;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Possui;Não;58,4987;312;Taguatinga
14050;3;1;3;1;2;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Não Possui;Não;56,291;312;Taguatinga
14062;1;1;1;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;51,9111;412;Gama
14065;6;2;2;1;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;Não Sabe;Não Possui;Possui;Sim;58,8793;412;Gama
14067;2;1;2;1;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;51,5861;412;Gama
14069;3;1;2;1;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Não Possui;Não;42,0604;412;Gama
14071;4;3;3;1;2;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;56,8828;412;Gama
14073;3;1;2;1;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;Não Sabe;Não Possui;Possui;Não;42,8973;331;Riacho Fundo I
14074;3;5;4;2;1;1;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;42,8973;331;Riacho Fundo I
14075;4;2;3;1;1;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Possui;Sim;47,3997;331;Riacho Fundo I
14076;4;1;3;1;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Possui;Não;47,3997;331;Riacho Fundo I
14077;4;1;2;2;2;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1995 a 1999;Não Possui;Possui;Não;47,3997;331;Riacho Fundo I
14078;4;2;4;0;2;0;Barraco (com piso);De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Sim;47,3997;331;Riacho Fundo I
14079;2;1;1;0;0;0;Apartamento;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Possui;Não;51,8749;331;Riacho Fundo I
14107;3;1;2;1;1;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;47,18;364;Recanto das Emas
14108;5;2;2;1;0;1;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;47,1663;364;Recanto das Emas
14114;4;1;2;2;1;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;36,511;363;Recanto das Emas
14115;4;1;2;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Não Possui;Não;36,511;363;Recanto das Emas
14116;6;2;3;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;62,9849;363;Recanto das Emas
14117;2;1;2;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;43,8938;363;Recanto das Emas
14129;2;2;3;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1995 a 1999;Não Possui;Não Possui;Não;38,221;311;Taguatinga
14130;4;1;1;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;29,33;311;Taguatinga
